Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
12000,0.7,20% Eps-Greedy / 80% Random,80/20,1.0,30.738352697854804,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,20% Eps-Greedy / 80% Random,80/20,1.0,34.372325392816904,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,20% Eps-Greedy / 80% Random,80/20,1.0,23.377378669878386,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,20% Eps-Greedy / 80% Random,80/20,1.0,80.21064411471438,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,20% Eps-Greedy / 80% Random,80/20,1.0,36.93485680662644,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,20% Eps-Greedy / 80% Random,80/20,1.0,22.765697395646335,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,20% Eps-Greedy / 80% Random,80/20,1.0,39.104041353305504,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,20% Eps-Greedy / 80% Random,80/20,1.0,56.32362186699889,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,0% Eps-Greedy / 100% Random,80/20,1.0,70.04266330087819,0,-0.10000000000000002,1.657369428375019,1.5598771090588415
8000,0.1,0% Eps-Greedy / 100% Random,80/20,1.0,85.00964657983131,0,-0.10000000000000002,1.5598771090588417,1.4623847897426638
12000,0.1,0% Eps-Greedy / 100% Random,80/20,1.0,52.33776594195532,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,0% Eps-Greedy / 100% Random,80/20,1.0,52.957347044430605,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,0% Eps-Greedy / 100% Random,80/20,1.0,26.10698038263102,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,0% Eps-Greedy / 100% Random,80/20,1.0,75.23697522713046,0,-0.1,2.144831024955907,2.0473387056397288
8000,0.3,0% Eps-Greedy / 100% Random,80/20,1.0,31.840969592579334,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,0% Eps-Greedy / 100% Random,80/20,1.0,48.931387715513715,0,-0.10000000000000002,2.2423233442720845,2.1448310249559066
16000,0.3,0% Eps-Greedy / 100% Random,80/20,1.0,38.103071147597696,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,0% Eps-Greedy / 100% Random,80/20,1.0,44.23447603634072,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,0% Eps-Greedy / 100% Random,80/20,1.0,85.72550107456512,0,-0.10000000000000002,2.2423233442720845,2.1448310249559066
8000,0.5,0% Eps-Greedy / 100% Random,80/20,1.0,30.62649280086378,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,0% Eps-Greedy / 100% Random,80/20,1.0,48.05346400780463,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,0% Eps-Greedy / 100% Random,80/20,1.0,54.08332413257812,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,0% Eps-Greedy / 100% Random,80/20,1.0,34.31093926931056,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,0% Eps-Greedy / 100% Random,80/20,1.0,33.21191077573403,0,-0.10000000000000002,2.2423233442720845,2.1448310249559066
8000,0.7,0% Eps-Greedy / 100% Random,80/20,1.0,45.35617623742461,0,-0.10000000000000002,2.2423233442720845,2.1448310249559066
12000,0.7,0% Eps-Greedy / 100% Random,80/20,1.0,40.79071526234476,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,0% Eps-Greedy / 100% Random,80/20,1.0,57.450546601729926,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,0% Eps-Greedy / 100% Random,80/20,1.0,56.030491755335866,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,0% Eps-Greedy / 100% Random,80/20,1.0,75.17417606236958,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
8000,0.9,0% Eps-Greedy / 100% Random,80/20,1.0,34.1689772312047,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,0% Eps-Greedy / 100% Random,80/20,1.0,81.21464120813782,0,-0.1,2.2423233442720845,2.1448310249559066
16000,0.9,0% Eps-Greedy / 100% Random,80/20,1.0,56.38442712259846,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,0% Eps-Greedy / 100% Random,80/20,1.0,32.27710388047171,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,100% Eps-Greedy,50/50,0.0,64.91941111419592,0,-0.1,1.169907831794131,1.0724155124779533
8000,0.1,100% Eps-Greedy,50/50,0.0,64.93346118197017,0,-0.1,1.169907831794131,1.0724155124779533
12000,0.1,100% Eps-Greedy,50/50,0.0,64.92416291571747,0,-0.1,1.169907831794131,1.0724155124779533
16000,0.1,100% Eps-Greedy,50/50,0.0,64.93748963374408,0,-0.1,1.169907831794131,1.0724155124779533
20000,0.1,100% Eps-Greedy,50/50,0.0,64.93758264945164,0,-0.1,1.169907831794131,1.0724155124779533
4000,0.3,100% Eps-Greedy,50/50,0.0,65.08775920539196,0,-0.1,1.169907831794131,1.0724155124779533
8000,0.3,100% Eps-Greedy,50/50,0.0,65.0782324683767,0,-0.1,2.9092217676157746,2.8117294482995967
12000,0.3,100% Eps-Greedy,50/50,0.0,65.062779722519,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,100% Eps-Greedy,50/50,0.0,65.0843525920827,0,-0.1,0.3899692772647103,0.2924769579485327
20000,0.3,100% Eps-Greedy,50/50,0.0,65.08167295558978,0,-0.1,0.3899692772647103,0.2924769579485327
4000,0.5,100% Eps-Greedy,50/50,0.0,65.27554917850819,0,-0.1,0.48746159658088783,0.3899692772647103
8000,0.5,100% Eps-Greedy,50/50,0.0,65.28353169494129,0,-0.1,0.48746159658088783,0.3899692772647103
12000,0.5,100% Eps-Greedy,50/50,0.0,65.2633152111125,0,-0.1,0.48746159658088783,0.3899692772647103
16000,0.5,100% Eps-Greedy,50/50,0.0,65.25875403956013,0,-3.3148900000000006,8.318209506264711,5.005827186948533
20000,0.5,100% Eps-Greedy,50/50,0.0,65.25200526981222,0,-0.1,0.48746159658088783,0.3899692772647103
4000,0.7,100% Eps-Greedy,50/50,0.0,66.20273650356866,0,-0.1,3.207497305502242,3.1100049861860644
8000,0.7,100% Eps-Greedy,50/50,0.0,66.80213727558902,0,-0.36040608999999996,3.7861008522196835,3.428202442903506
12000,0.7,100% Eps-Greedy,50/50,0.0,66.2678495690632,0,-0.1,0.5849539158970654,0.48746159658088783
16000,0.7,100% Eps-Greedy,50/50,0.0,66.29241820259749,0,-0.36040608999999996,1.1296490551298877,0.7717506458137101
20000,0.7,100% Eps-Greedy,50/50,0.0,66.178252091192,0,-0.36040608999999996,1.1296490551298877,0.7717506458137101
4000,0.9,100% Eps-Greedy,50/50,0.0,89.44412652509348,0,-0.1,9.13950181470156,9.042009495385383
8000,0.9,100% Eps-Greedy,50/50,0.0,91.49145070807018,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.9,100% Eps-Greedy,50/50,0.0,81.78775687837906,0,-0.1,3.2172465374338604,3.1197542181176825
16000,0.9,100% Eps-Greedy,50/50,0.0,81.6303817703462,0,-0.1,2.339815663588262,2.242323344272084
20000,0.9,100% Eps-Greedy,50/50,0.0,85.07134061496667,0,-0.1,2.4060073977542387,2.308515078438061
4000,0.1,80% Eps-Greedy / 20% Random,50/50,0.0,65.0926013133181,0,-0.1,1.169907831794131,1.0724155124779533
8000,0.1,80% Eps-Greedy / 20% Random,50/50,0.0,65.13153556007768,0,-0.1,0.3899692772647103,0.2924769579485327
12000,0.1,80% Eps-Greedy / 20% Random,50/50,0.0,65.14332714445928,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
16000,0.1,80% Eps-Greedy / 20% Random,50/50,0.0,65.0894201131592,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.1,80% Eps-Greedy / 20% Random,50/50,0.0,65.08603890433139,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.3,80% Eps-Greedy / 20% Random,50/50,0.0,65.21032751299425,0,-0.36040608999999996,1.03215673581371,0.6742583264975326
8000,0.3,80% Eps-Greedy / 20% Random,50/50,0.0,65.24098387999287,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
12000,0.3,80% Eps-Greedy / 20% Random,50/50,0.0,65.19292154273249,0,-0.1,0.3899692772647103,0.2924769579485327
16000,0.3,80% Eps-Greedy / 20% Random,50/50,0.0,65.22137125067948,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.3,80% Eps-Greedy / 20% Random,50/50,0.0,65.2340281250106,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.5,80% Eps-Greedy / 20% Random,50/50,0.0,65.37195162395756,0,-0.36040608999999996,1.1296490551298877,0.7717506458137101
8000,0.5,80% Eps-Greedy / 20% Random,50/50,0.0,65.39182701407074,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,80% Eps-Greedy / 20% Random,50/50,0.0,65.35972260568191,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.5,80% Eps-Greedy / 20% Random,50/50,0.0,65.39371921029006,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.5,80% Eps-Greedy / 20% Random,50/50,0.0,65.36636207202551,0,-0.1,0.3899692772647103,0.2924769579485327
4000,0.7,80% Eps-Greedy / 20% Random,50/50,0.0,67.0136013159119,0,-0.1,2.2423233442720845,2.1448310249559066
8000,0.7,80% Eps-Greedy / 20% Random,50/50,0.0,67.0232656277074,0,-0.1,0.3899692772647103,0.2924769579485327
12000,0.7,80% Eps-Greedy / 20% Random,50/50,0.0,66.39372043826954,0,-0.1,0.48746159658088783,0.3899692772647103
16000,0.7,80% Eps-Greedy / 20% Random,50/50,0.0,66.44453319382445,0,-0.1,0.3899692772647103,0.2924769579485327
20000,0.7,80% Eps-Greedy / 20% Random,50/50,0.0,66.76856457476276,0,-0.1,0.48746159658088783,0.3899692772647103
4000,0.9,80% Eps-Greedy / 20% Random,50/50,0.0,100.49655750999396,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.9,80% Eps-Greedy / 20% Random,50/50,0.0,82.81573708315267,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.9,80% Eps-Greedy / 20% Random,50/50,0.0,91.07420280543379,0,-0.1,3.199600427637632,3.1021081083214543
16000,0.9,80% Eps-Greedy / 20% Random,50/50,0.0,95.78452537179533,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.9,80% Eps-Greedy / 20% Random,50/50,0.0,83.63007684454442,0,-0.1,2.5637325848869112,2.466240265570733
4000,0.1,60% Eps-Greedy / 40% Random,50/50,0.0,65.29716474658865,0,-0.1,2.5833476200357532,2.4858553007195754
8000,0.1,60% Eps-Greedy / 40% Random,50/50,0.0,65.29578385360075,0,-0.1,0.1949846386323551,0.09749231931617752
12000,0.1,60% Eps-Greedy / 40% Random,50/50,0.0,65.31397896866828,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.1,60% Eps-Greedy / 40% Random,50/50,0.0,65.32582337186034,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.1,60% Eps-Greedy / 40% Random,50/50,0.0,65.33381589187881,0,-0.1,0.1949846386323551,0.09749231931617752
4000,0.3,60% Eps-Greedy / 40% Random,50/50,0.0,65.2879090414652,0,-0.1,1.169907831794131,1.0724155124779533
8000,0.3,60% Eps-Greedy / 40% Random,50/50,0.0,65.46066812637108,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,60% Eps-Greedy / 40% Random,50/50,0.0,65.4908831836137,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.3,60% Eps-Greedy / 40% Random,50/50,0.0,65.44121606716558,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.3,60% Eps-Greedy / 40% Random,50/50,0.0,65.43472955282951,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.5,60% Eps-Greedy / 40% Random,50/50,0.0,65.53477521506547,0,-0.1,0.48746159658088783,0.3899692772647103
8000,0.5,60% Eps-Greedy / 40% Random,50/50,0.0,65.76471442785304,0,-0.1,0.1949846386323551,0.09749231931617752
12000,0.5,60% Eps-Greedy / 40% Random,50/50,0.0,65.76019602796008,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
16000,0.5,60% Eps-Greedy / 40% Random,50/50,0.0,65.63900952480775,0,-0.1,0.3899692772647103,0.2924769579485327
20000,0.5,60% Eps-Greedy / 40% Random,50/50,0.0,65.65527451051116,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.7,60% Eps-Greedy / 40% Random,50/50,0.0,73.43119224359074,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.7,60% Eps-Greedy / 40% Random,50/50,0.0,67.35059127998056,0,-0.1,0.1949846386323551,0.09749231931617752
12000,0.7,60% Eps-Greedy / 40% Random,50/50,0.0,67.78728848655356,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,60% Eps-Greedy / 40% Random,50/50,0.0,67.03131659761394,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.7,60% Eps-Greedy / 40% Random,50/50,0.0,67.1863449266136,0,-0.1,0.1949846386323551,0.09749231931617752
4000,0.9,60% Eps-Greedy / 40% Random,50/50,0.0,91.52850398462543,0,-0.1,4.172856140630416,4.075363821314238
8000,0.9,60% Eps-Greedy / 40% Random,50/50,0.0,93.16984028864968,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.9,60% Eps-Greedy / 40% Random,50/50,0.0,90.12096823485896,0,-1.6376719208410009,4.7451692263432435,3.1100049861860644
16000,0.9,60% Eps-Greedy / 40% Random,50/50,0.0,88.95033602461858,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.9,60% Eps-Greedy / 40% Random,50/50,0.0,88.92168392257433,0,-0.1,3.2172465374338604,3.1197542181176825
4000,0.1,40% Eps-Greedy / 60% Random,50/50,0.0,65.94038408764324,0,-0.1,2.5833476200357532,2.4858553007195754
8000,0.1,40% Eps-Greedy / 60% Random,50/50,0.0,66.11920060116451,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,40% Eps-Greedy / 60% Random,50/50,0.0,65.79158435954585,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.1,40% Eps-Greedy / 60% Random,50/50,0.0,65.92753880628909,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.1,40% Eps-Greedy / 60% Random,50/50,0.0,65.8115903027917,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.3,40% Eps-Greedy / 60% Random,50/50,0.0,65.9931309053866,0,-0.1,0.1949846386323551,0.09749231931617752
8000,0.3,40% Eps-Greedy / 60% Random,50/50,0.0,65.963219034744,0,-0.1,0.3899692772647103,0.2924769579485327
12000,0.3,40% Eps-Greedy / 60% Random,50/50,0.0,65.8879267954075,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
16000,0.3,40% Eps-Greedy / 60% Random,50/50,0.0,65.96145079146015,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.3,40% Eps-Greedy / 60% Random,50/50,0.0,65.97343402417862,0,-0.1,0.1949846386323551,0.09749231931617752
4000,0.5,40% Eps-Greedy / 60% Random,50/50,0.0,66.325042029895,0,-0.1,0.3899692772647103,0.2924769579485327
8000,0.5,40% Eps-Greedy / 60% Random,50/50,0.0,65.99789775671461,0,-0.1,0.3899692772647103,0.2924769579485327
12000,0.5,40% Eps-Greedy / 60% Random,50/50,0.0,66.29265340147029,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
16000,0.5,40% Eps-Greedy / 60% Random,50/50,0.0,66.29320007025024,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.5,40% Eps-Greedy / 60% Random,50/50,0.0,66.20981206099998,0,-0.1,0.1949846386323551,0.09749231931617752
4000,0.7,40% Eps-Greedy / 60% Random,50/50,0.0,69.3498098123388,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.7,40% Eps-Greedy / 60% Random,50/50,0.0,74.09615945373528,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.7,40% Eps-Greedy / 60% Random,50/50,0.0,68.91112938011824,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.7,40% Eps-Greedy / 60% Random,50/50,0.0,67.99578957645129,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.7,40% Eps-Greedy / 60% Random,50/50,0.0,68.76157826788074,0,-0.1,0.1949846386323551,0.09749231931617752
4000,0.9,40% Eps-Greedy / 60% Random,50/50,0.0,90.06214007550656,0,-0.1,3.3815908979831306,3.2840985786669528
8000,0.9,40% Eps-Greedy / 60% Random,50/50,0.0,83.18705515407567,0,-0.1,3.283438271599837,3.1859459522836593
12000,0.9,40% Eps-Greedy / 60% Random,50/50,0.0,80.69000880432915,0,-1.6376719208410009,7.0092992614198515,5.374135021262674
16000,0.9,40% Eps-Greedy / 60% Random,50/50,0.0,100.71658986575618,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.9,40% Eps-Greedy / 60% Random,50/50,0.0,90.56082197494155,0,-0.1,2.339815663588262,2.242323344272084
4000,0.1,20% Eps-Greedy / 80% Random,50/50,0.0,68.00111121556877,0,-0.1,1.4623847897426638,1.364892470426486
8000,0.1,20% Eps-Greedy / 80% Random,50/50,0.0,66.96676632565216,0,-0.1,1.4623847897426638,1.364892470426486
12000,0.1,20% Eps-Greedy / 80% Random,50/50,0.0,67.40861174224497,0,-0.1,2.5833476200357532,2.4858553007195754
16000,0.1,20% Eps-Greedy / 80% Random,50/50,0.0,67.21172177260777,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.1,20% Eps-Greedy / 80% Random,50/50,0.0,66.81846723733071,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.3,20% Eps-Greedy / 80% Random,50/50,0.0,67.26735776354043,0,-0.1,1.9633583015526617,1.865865982236484
8000,0.3,20% Eps-Greedy / 80% Random,50/50,0.0,66.91439218744357,0,-0.1,0.3899692772647103,0.2924769579485327
12000,0.3,20% Eps-Greedy / 80% Random,50/50,0.0,67.07256991873426,0,-0.1,1.169907831794131,1.0724155124779533
16000,0.3,20% Eps-Greedy / 80% Random,50/50,0.0,67.37862042438253,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.3,20% Eps-Greedy / 80% Random,50/50,0.0,67.06064420648362,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.5,20% Eps-Greedy / 80% Random,50/50,0.0,68.62221378873082,0,-0.1,1.4623847897426638,1.364892470426486
8000,0.5,20% Eps-Greedy / 80% Random,50/50,0.0,67.50024066595064,0,-0.1,0.1949846386323551,0.09749231931617752
12000,0.5,20% Eps-Greedy / 80% Random,50/50,0.0,67.82732652924197,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.5,20% Eps-Greedy / 80% Random,50/50,0.0,67.18227859083257,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.5,20% Eps-Greedy / 80% Random,50/50,0.0,67.05046365963335,0,-1.6376719208410009,1.635164240157178,-3.7364323621336136e-17
4000,0.7,20% Eps-Greedy / 80% Random,50/50,0.0,71.84354213522596,0,-0.1,0.1949846386323551,0.09749231931617752
8000,0.7,20% Eps-Greedy / 80% Random,50/50,0.0,78.08524092661153,0,-0.1,2.339815663588262,2.242323344272084
12000,0.7,20% Eps-Greedy / 80% Random,50/50,0.0,71.64606031900857,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.7,20% Eps-Greedy / 80% Random,50/50,0.0,72.64401719063892,0,-0.1,0.1949846386323551,0.09749231931617752
20000,0.7,20% Eps-Greedy / 80% Random,50/50,0.0,71.70937331334734,0,-0.1,1.5598771090588417,1.4623847897426634
4000,0.9,20% Eps-Greedy / 80% Random,50/50,0.0,100.77474647786894,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.9,20% Eps-Greedy / 80% Random,50/50,0.0,104.77327680086849,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.9,20% Eps-Greedy / 80% Random,50/50,0.0,95.51799988239594,0,-0.1,4.506114915091778,4.408622595775601
16000,0.9,20% Eps-Greedy / 80% Random,50/50,0.0,112.6658214987284,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.9,20% Eps-Greedy / 80% Random,50/50,0.0,102.98935489816486,0,-0.1,4.415316925838038,4.31782460652186
4000,0.1,0% Eps-Greedy / 100% Random,50/50,0.0,99.78300489218759,0,-0.23839047287569007,5.01632268481783,4.780439892625963
8000,0.1,0% Eps-Greedy / 100% Random,50/50,0.0,127.47365853312158,0,-1.6376719208410009,3.8461869992790616,2.2110227591218834
12000,0.1,0% Eps-Greedy / 100% Random,50/50,0.0,119.4400251206098,0,-0.1,3.2172465374338604,3.1197542181176825
16000,0.1,0% Eps-Greedy / 100% Random,50/50,0.0,117.40830006660876,0,-0.1,2.339815663588262,2.242323344272084
20000,0.1,0% Eps-Greedy / 100% Random,50/50,0.0,127.29367860713084,0,-0.1,3.2172465374338604,3.1197542181176825
4000,0.3,0% Eps-Greedy / 100% Random,50/50,0.0,138.10432689127774,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.3,0% Eps-Greedy / 100% Random,50/50,0.0,137.77867683576068,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.3,0% Eps-Greedy / 100% Random,50/50,0.0,102.40228863860052,0,-0.1,5.283720756508238,5.186228437192061
16000,0.3,0% Eps-Greedy / 100% Random,50/50,0.0,117.49836228774166,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.3,0% Eps-Greedy / 100% Random,50/50,0.0,121.16297139084729,0,-0.1,4.191418164137239,4.093925844821062
4000,0.5,0% Eps-Greedy / 100% Random,50/50,0.0,153.77755564742415,0,-0.1,2.339815663588262,2.242323344272084
8000,0.5,0% Eps-Greedy / 100% Random,50/50,0.0,141.09424326976372,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.5,0% Eps-Greedy / 100% Random,50/50,0.0,131.6990760184432,0,-0.1,4.944123946108117,4.84663162679194
16000,0.5,0% Eps-Greedy / 100% Random,50/50,0.0,129.60037051779204,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.5,0% Eps-Greedy / 100% Random,50/50,0.0,133.56374962694449,0,-1.6376719208410009,3.682502945796908,2.047338705639729
4000,0.7,0% Eps-Greedy / 100% Random,50/50,0.0,160.6213386065059,0,-0.1,4.33820936772695,4.240717048410772
8000,0.7,0% Eps-Greedy / 100% Random,50/50,0.0,130.6939353006158,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.7,0% Eps-Greedy / 100% Random,50/50,0.0,113.41867818449127,0,-0.1,3.2172465374338604,3.1197542181176825
16000,0.7,0% Eps-Greedy / 100% Random,50/50,0.0,110.95654490558161,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.7,0% Eps-Greedy / 100% Random,50/50,0.0,123.34070590188345,0,-0.1,4.87793221194214,4.780439892625963
4000,0.9,0% Eps-Greedy / 100% Random,50/50,0.0,104.72005370479933,0,-0.1,3.2172465374338604,3.1197542181176825
