state,action,reward,next_state,policy_id
19,1,-0.1,29,0
29,0,-0.1,19,0
19,1,-0.1,29,0
29,0,-0.1,19,0
19,0,-0.1,9,0
9,1,-0.1,19,0
19,1,-0.1,29,0
29,0,-0.1,19,0
19,1,-0.1,29,0
29,1,-0.1,39,0
39,2,-0.1,38,0
38,3,-0.1,39,0
39,1,-0.1,39,0
81,3,-0.1,81,0
81,2,-0.1,80,0
80,1,-0.1,90,0
90,1,-0.1,90,0
90,1,-0.1,90,0
90,0,-0.1,80,0
80,2,-0.1,80,0
80,2,-0.1,80,0
80,2,-0.1,80,0
80,0,-0.1,70,0
70,3,-0.1,71,0
71,2,-0.1,70,0
70,0,-0.1,60,0
60,2,-0.1,60,0
60,3,-0.1,61,0
0,1,-0.1,10,1
10,0,-0.1,0,1
0,2,-0.1,0,1
0,2,-0.1,0,1
0,1,-0.1,10,1
10,2,-0.1,10,1
10,1,-0.1,20,1
20,0,-0.1,10,1
10,1,-0.1,20,1
20,1,-0.1,30,1
30,3,-0.1,31,1
31,1,-0.1,41,1
41,2,-0.1,41,1
41,0,-0.1,31,1
31,0,-0.1,31,1
31,1,-0.1,41,1
41,0,-0.1,31,1
