state,action,reward,next_state
58,2,-0.1,57
57,0,-5.0,57
57,3,-5.0,57
57,1,-5.0,57
57,1,-5.0,57
57,2,-5.0,57
50,1,-0.1,60
60,3,-0.1,61
61,2,-5.0,61
61,2,-5.0,61
61,0,-5.0,61
61,0,-5.0,61
61,1,-5.0,61
74,3,-0.1,75
75,3,-5.0,75
75,2,-5.0,75
75,2,-5.0,75
75,1,-5.0,75
75,0,-5.0,75
39,0,-0.1,29
29,1,-0.1,39
39,1,-0.1,39
39,0,-0.1,29
29,1,-0.1,39
39,0,-0.1,29
29,2,-0.1,28
28,3,-0.1,29
29,2,-0.1,28
28,1,-0.1,38
38,1,-0.1,48
48,1,-0.1,58
58,0,-0.1,48
48,2,-0.1,48
48,2,-0.1,48
48,0,-0.1,38
38,1,-0.1,48
48,1,-0.1,58
58,0,-0.1,48
48,2,-0.1,48
48,2,-0.1,48
48,2,-0.1,48
48,2,-0.1,48
48,3,-0.1,48
48,3,-0.1,48
48,2,-0.1,48
48,3,-0.1,48
48,1,-0.1,58
58,3,-0.1,59
59,3,-0.1,59
59,2,-0.1,58
58,3,-0.1,59
59,2,-0.1,58
58,2,-0.1,57
57,1,-5.0,57
57,3,-5.0,57
57,2,-5.0,57
57,3,-5.0,57
57,1,-5.0,57
8,3,-0.1,9
9,0,-0.1,9
9,0,-0.1,9
9,2,-0.1,8
8,2,-0.1,7
7,3,-0.1,8
8,1,-0.1,18
18,2,-5.0,18
18,2,-5.0,18
18,3,-5.0,18
18,2,-5.0,18
18,1,-5.0,18
5,3,-0.1,6
6,0,-0.1,6
6,3,-0.1,7
7,0,-0.1,7
7,1,-0.1,7
7,3,-0.1,8
8,2,-0.1,7
7,3,-0.1,8
8,2,-0.1,7
7,2,-0.1,6
6,1,-0.1,16
16,0,-0.1,6
6,0,-0.1,6
6,1,-0.1,16
16,0,-0.1,6
6,2,-0.1,5
5,3,-0.1,6
6,3,-0.1,7
7,1,-0.1,7
7,3,-0.1,8
8,3,-0.1,9
9,3,-0.1,9
9,1,-0.1,19
19,1,-0.1,29
29,3,-0.1,29
29,0,-0.1,19
19,1,-0.1,29
29,0,-0.1,19
19,3,-0.1,19
19,2,-0.1,18
18,0,-5.0,18
18,0,-5.0,18
18,2,-5.0,18
18,2,-5.0,18
18,3,-5.0,18
0,1,-0.1,10
10,3,-0.1,10
10,1,-0.1,20
20,3,-0.1,20
20,0,-0.1,10
